country	au	river	section	site_type	area	year	density_0	density_1	nsites	red_flag	Comment	size_0	weight_0	Jul_date	mon	day
Sweden	AU3	Ljungan	1	Ordinary	50	2022	25.3	0.3	10		Ljungan included 2024 and habitat increased from 19 to 50 ha	75.9		249		
Sweden	AU3	Ljungan	1	Ordinary	50	2023	NA	NA	0		Inget fiske pga högvatten					
Sweden	AU3	Ljungan	1	Ordinary	50	2024	25.3	6.6	11		Projektering ett år framåt	75.1		261		
Sweden	AU3	Ljungan	1	Ordinary	50	2025	NA	NA	1					251		
Estonia	AU6	Vasalemma	1	wild	2.4	1992	1.69	0.94	1			85.8		266	9	22
Estonia	AU6	Vasalemma	1	wild	2.4	1995	23.66	0.45	1			87.5	6.5	226	8	14
Estonia	AU6	Vasalemma	1	wild	2.4	1996	6.09	5.90	1			96.6		263	9	19
Estonia	AU6	Vasalemma	1	wild	2.4	1997	0.00	1.81	1					237	8	25
Estonia	AU6	Vasalemma	1	wild	2.4	1998	0.00	0.15	2					231	8	19
Estonia	AU6	Vasalemma	1	wild	2.4	1999	17.11	0.00	1			84.4		236	8	24
Estonia	AU6	Vasalemma	1	wild	2.4	2000	4.38	2.04	1			87.7		230	8	17
Estonia	AU6	Vasalemma	1	wild	2.4	2001	0.54	1.01	1			97	8.5	262	9	19
Estonia	AU6	Vasalemma	1	wild	2.4	2002	8.93	0.38	1			101.2		276	10	3
Estonia	AU6	Vasalemma	1	wild	2.4	2003	0.00	0.00	1					280	10	7
Estonia	AU6	Vasalemma	1	wild	2.4	2004	0.00	0.00	1					259	9	15
Estonia	AU6	Vasalemma	1	wild	2.4	2005	21.45	0.00	1			108.1		255	9	12
Estonia	AU6	Vasalemma	1	wild	2.4	2006	9.94	0.95	2			90.4		250	9	7
Estonia	AU6	Vasalemma	1	wild	2.4	2007	5.24	0.29	2			107.1		236	8	24
Estonia	AU6	Vasalemma	1	wild	2.4	2008	2.48	1.08	2			110.7	13.3	267	9	23
Estonia	AU6	Vasalemma	1	wild	2.4	2009	37.62	0.00	2			83.4	6.2	238	8	26
Estonia	AU6	Vasalemma	1	wild	2.4	2010	26.01	1.86	2			83.4	5.6	252	9	9
Estonia	AU6	Vasalemma	1	wild	2.4	2011	7.33	4.14	2			97.9	8.8	249	9	6
Estonia	AU6	Vasalemma	1	wild	2.4	2012	6.81	1.09	2			91.1	6.9	252	9	8
Estonia	AU6	Vasalemma	1	wild	2.4	2013	39.77	3.48	2			86.1	6.1	246	9	3
Estonia	AU6	Vasalemma	1	wild	2.4	2014	26.07	4.24	2			88.4	7	255	9	12
Estonia	AU6	Vasalemma	1	wild	2.4	2015	2.07	6.43	2			100.5	9.5	250	9	7
Estonia	AU6	Vasalemma	1	wild	2.4	2016	18.24	0.51	2			102.8	10.2	253	9	9
Estonia	AU6	Vasalemma	1	wild	2.4	2017	65.15	5.22	2			82.3	5.6	234	8	22
Estonia	AU6	Vasalemma	1	wild	2.4	2018	27.77	8.89	2			75.7	4.3	229	8	17.5
Estonia	AU6	Vasalemma	1	wild	2.4	2019	33.37	5.13	2			83.4	5.8	225	8	13
Estonia	AU6	Vasalemma	1	wild	2.4	2020	44.06	12.48	2			82.5	5.6	237	8	24.5
Estonia	AU6	Vasalemma	1	wild	2.4	2021	31.80	9.82	2			75.3	4.3	236	8	24
Estonia	AU6	Vasalemma	1	wild	2.4	2022	46.63	9.08	2			77.8	4.6	250	9	7
Estonia	AU6	Vasalemma	1	wild	2.4	2023	37.80	3.88	2			82.6	5.3	244	9	1
Estonia	AU6	Vasalemma	1	wild	2.4	2024	186.93	12.69	2			77.9	4.7	226	8	13
Estonia	AU6	Vasalemma	1	wild	2.4	2025	88.39	15.62	2			84.4	6.3	260	9	17
Estonia	AU6	Vasalemma	2	wild	5	2019	0	0	2					234	8	22
Estonia	AU6	Vasalemma	2	wild	5	2020	5.25	0.15	2			76.28	4.14	238	8	25
Estonia	AU6	Vasalemma	2	wild	5	2021	14.82	1.54	2			71.94	3.59	237	8	25
Estonia	AU6	Vasalemma	2	wild	5	2022	17.53	0.77	2			76.56	4.23	250	9	7
Estonia	AU6	Vasalemma	2	wild	5	2023	0.56	2.23	2			89.67	6.73	244	9	1
Estonia	AU6	Vasalemma	2	wild	5	2024	24.51	0.26	2			73.68	3.91	226	8	13
Estonia	AU6	Vasalemma	2	wild	5	2025	15.51	2.25	2			85.27	5.97	260	9	17
Estonia	AU6	Keila	1	wild	4.2	1994	1.15	1.07	1			79.8		229	8	17
Estonia	AU6	Keila	1	wild	4.2	1995	8.85	0.41	1			85.9	6.4	227	8	15
Estonia	AU6	Keila	1	wild	4.2	1996	14.90	1.31	1			98.0		263	9	19
Estonia	AU6	Keila	1	wild	4.2	1997	0.00	6.16	1			79.0		236	8	24
Estonia	AU6	Keila	1	wild	4.2	1998	0.00	6.55	1					232	8	20
Estonia	AU6	Keila	1	wild	4.2	1999	120.27	1.47	1					236	8	24
Estonia	AU6	Keila	1	wild	4.2	2000	4.78	5.39	1			95.2		230	8	17
Estonia	AU6	Keila	1	wild	4.2	2001	0.00	1.54	1					262	9	19
Estonia	AU6	Keila	1	wild	4.2	2002	8.44	0.44	1			101.8	10.4	256	9	13
Estonia	AU6	Keila	1	wild	4.2	2003	0.00	0.00	1					258	9	15
Estonia	AU6	Keila	1	wild	4.2	2004	0.62	0.00	1			107.0		254	9	10
Estonia	AU6	Keila	1	wild	4.2	2005	31.93	3.02	1			90.4		255	9	12
Estonia	AU6	Keila	1	wild	4.2	2006	6.29	7.99	1			76.1		250	9	7
Estonia	AU6	Keila	1	wild	4.2	2007	18.86	2.77	1			96.6		236	8	24
Estonia	AU6	Keila	1	wild	4.2	2008	44.17	4.31	1			77.6	4.5	266	9	22
Estonia	AU6	Keila	1	wild	4.2	2009	55.83	25.77	1			75.7	4.6	238	8	26
Estonia	AU6	Keila	1	wild	4.2	2010	110.08	12.31	1			79.4	5.1	252	9	9
Estonia	AU6	Keila	1	wild	4.2	2011	24.95	24.68	1			83.3	5.7	245	9	2
Estonia	AU6	Keila	1	wild	4.2	2012	43.54	3.94	3			77.8	4.6	252	9	8
Estonia	AU6	Keila	1	wild	4.2	2013	157.09	33.84	1			73.5	4.0	246	9	3
Estonia	AU6	Keila	1	wild	4.2	2014	82.20	48.91	1			77.4	4.8	239	8	27
Estonia	AU6	Keila	1	wild	4.2	2015	111.76	18.12	1			76.1	4.2	250	9	7
Estonia	AU6	Keila	1	wild	4.2	2016	107.62	25.83	1			77.6	4.9	238	8	25
Estonia	AU6	Keila	1	wild	4.2	2017	283.15	27.01	1			79.9	3.3	234	8	22
Estonia	AU6	Keila	1	wild	4.2	2018	179.51	40.64	1			65.4	3.0	233	8	21
Estonia	AU6	Keila	1	wild	4.2	2019	233.67	23.36	1			68.9	3.5	225	8	13
Estonia	AU6	Keila	1	wild	4.2	2020	207.47	31.68	1			67.0	2.9	251	9	7
Estonia	AU6	Keila	1	wild	4.2	2021	93.07	33.27	1			62.0	2.4	236	8	24
Estonia	AU6	Keila	1	wild	4.2	2022	135.71	27.55	1			71.0	3.7	250	9	7
Estonia	AU6	Keila	1	wild	4.2	2023	119.50	12.58	1			80.4	5.3	244	9	1
Estonia	AU6	Keila	1	wild	4.2	2024	247.69	24.03	1			69.7	3.5	234	8	21
Estonia	AU6	Keila	1	wild	4.2	2025	204.50	40.91	1			59.8	2.1	225	8	13
Estonia	AU6	Vääna	1	mixed	2	1994	0	0	1					272	9	29
Estonia	AU6	Vääna	1	mixed	2	1995	0	0	1					271	9	28
Estonia	AU6	Vääna	1	mixed	2	1998	0.00	0.11	2					266	9	23.5
Estonia	AU6	Vääna	1	mixed	2	1999	0.00	0.37	1					244	9	1
Estonia	AU6	Vääna	1	mixed	2	2000	0.08	0.00	2			111		291	10	17.6
Estonia	AU6	Vääna	1	mixed	2	2001	0.00	0.00	1					278	10	5
Estonia	AU6	Vääna	1	mixed	2	2002	0.00	0.18	3					274	10	1
Estonia	AU6	Vääna	1	mixed	2	2003	0.00	0.00	3					281	10	8
Estonia	AU6	Vääna	1	mixed	2	2004	0.00	0.00	2					258	9	14
Estonia	AU6	Vääna	1	mixed	2	2005	0.00	0.00	3					245	9	2
Estonia	AU6	Vääna	1	mixed	2	2006	17.62	0.00	3			71.7	3.9	221	8	9.5
Estonia	AU6	Vääna	1	mixed	2	2007	0.00	0.63	3					235	8	23
Estonia	AU6	Vääna	1	mixed	2	2008	12.11	0.00	3			83.6	5.8	266	9	22
Estonia	AU6	Vääna	1	mixed	2	2009	9.03	4.18	3			84.9	6.0	241.5	8 and 9	2 and 26
Estonia	AU6	Vääna	1	mixed	2	2010	0.00	1.09	3					253	9	10
Estonia	AU6	Vääna	1	mixed	2	2011	0.00	0.32	3					247	9	4
Estonia	AU6	Vääna	1	mixed	2	2012	3.27	0.00	3			81.0	5.0	253	9	9
Estonia	AU6	Vääna	1	mixed	2	2013	11.25	0.98	3			78.5	4.6	250	9	7
Estonia	AU6	Vääna	1	mixed	2	2014	12.10	1.54	3			73.2	4.2	240	8	28
Estonia	AU6	Vääna	1	mixed	2	2015	0.00	1.50	3					240	8	28
Estonia	AU6	Vääna	1	mixed	2	2016	0.00	0.24	3					238	8	25
Estonia	AU6	Vääna	1	mixed	2	2017	10.84	0.14	3			77.3	4.1	252	9	9
Estonia	AU6	Vääna	1	mixed	2	2018	12.24	1.79	3			73.8	4.2	226	8	14
Estonia	AU6	Vääna	1	mixed	2	2019	6.20	0.34	3			69.5	4.2	225	8	13
Estonia	AU6	Vääna	1	mixed	2	2020	9.50	2.02	3			99.9	10.9	244.5	8 and 9	25 and 7
Estonia	AU6	Vääna	1	mixed	2	2021	8.47	0.47	3			75.0	4.5	234	8	22
Estonia	AU6	Vääna	1	mixed	2	2022	10.56	0.81	3			75.1	4.2	257	9	14.5
Estonia	AU6	Vääna	1	mixed	2	2023	1.75	0.44	3			82.4	5.7	243.6666667	8 and 9	21, 29 and 14
Estonia	AU6	Vääna	1	mixed	2	2024	27.97	0.44	3			82.3	6.0	226	8	13
Estonia	AU6	Vääna	1	mixed	2	2025	58.17	0.94	3			72.4	4.0	225	8	13
Estonia	AU6	Pirita	1	mixed+smolt	10	1992	0.95	0.35	2			90.9		245	9	1
Estonia	AU6	Pirita	1	mixed+smolt	10	1994	0	0	1					227	8	15
Estonia	AU6	Pirita	1	mixed+smolt	10	1995	0	0	1					232	8	20
Estonia	AU6	Pirita	1	mixed+smolt	10	1998	0	0	2					230	8	18.5
Estonia	AU6	Pirita	1	mixed+smolt	10	1999	7.75	0.13	3			84.7	4.5	240	8 and 9	23 and 2
Estonia	AU6	Pirita	1	mixed+smolt	10	2000	0.00	0.56	3					231	8	18
Estonia	AU6	Pirita	1	mixed+smolt	10	2001	1.49	0.05	4			101.7	9.12	277	10	4
Estonia	AU6	Pirita	1	mixed+smolt	10	2002	0.00	0.30	4					254	9	11
Estonia	AU6	Pirita	1	mixed+smolt	10	2003	0.00	2.82	4					255	9	12
Estonia	AU6	Pirita	1	mixed+smolt	10	2004	0.22	0.80	4			71.6		280	10	6.5
Estonia	AU6	Pirita	1	mixed+smolt	10	2005	24.04	8.69	4			96.4		256	9	13
Estonia	AU6	Pirita	1	mixed+smolt	10	2006	8.89	3.02	4			76.9	5.2	241	8	29.5
Estonia	AU6	Pirita	1	mixed+smolt	10	2007	3.20	3.44	4			90.8		220	8	8
Estonia	AU6	Pirita	1	mixed+smolt	10	2008	14.62	5.78	4			95.9	8.1	267	9	23
Estonia	AU6	Pirita	1	mixed+smolt	10	2009	26.85	7.55	4			85.2	6.0	246	9	3.5
Estonia	AU6	Pirita	1	mixed+smolt	10	2010	12.21	5.43	4			81.3	5.1	251	9	8
Estonia	AU6	Pirita	1	mixed+smolt	10	2011	0.56	1.76	4			94.8	9.2	241	8	29
Estonia	AU6	Pirita	1	mixed+smolt	10	2012	12.81	0.37	7			93.4	8.2	253	9	9.5
Estonia	AU6	Pirita	1	mixed+smolt	10	2013	38.32	8.07	4			84.7	6.1	240	8 and 9	23 and 2
Estonia	AU6	Pirita	1	mixed+smolt	10	2014	19.74	4.62	4			92.8	7.9	251	9	8
Estonia	AU6	Pirita	1	mixed+smolt	10	2015	61.59	2.92	4			90.5	7.7	254	9	11
Estonia	AU6	Pirita	1	mixed+smolt	10	2016	2.97	8.77	4			93.8	8.2	256	9	12
Estonia	AU6	Pirita	1	mixed+smolt	10	2017	81.44	1.92	4			88.7	7.1	238.6666667	8 and 923 and 2	25 and 1
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2018	27.93	8.16	4			72.1	3.7	236	8	24.5
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2019	23.86	3.19	4			75.5	4.4	224	8	12.5
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2020	78.23	3.76	4			87.4	7.2	249	9	5
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2021	40.14	13.25	4			79.2	5.0	251	9	8
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2022	29.86	9.51	4			79.1	4.9	254	9	11
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2023	25.26	4.25	4			74.9	4.4	223	8	11
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2024	48.97	4.37	4			78.7	4.9	253.6666667	8 and 923 and 2	12 and 25
Estonia	AU6	Pirita	1	mixed+smolt	11.9	2025	72.15	16.40	4			76.1	4.5	254	9	11
Estonia	AU6	Jägala	1	mixed	0.3	1992	0	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	1997	0	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	1998	0	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	1999	1.27	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2000	0.00	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2001	18.94	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2002	0.00	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2004	0.63	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2005	4.43	0	1							
Estonia	AU6	Jägala	1	mixed	0.3	2006	0.00	0.20	1							
Estonia	AU6	Jägala	1	mixed	0.3	2007	0.00	0.01	1							
Estonia	AU6	Jägala	1	mixed	0.3	2008	6.56	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2009	0.44	0.87	1							
Estonia	AU6	Jägala	1	mixed	0.3	2010	4.40	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2011	0.00	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2012	11.58	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2013	0.25	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2014	1.50	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2015	0.00	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2016	3.15	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2017	1.28	1.28	1							
Estonia	AU6	Jägala	1	mixed	0.3	2018	1.25	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2019	0.00	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2020	1.68	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2021	24.84	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2022	17.38	8.22	1							
Estonia	AU6	Jägala	1	mixed	0.3	2023	1.19	0.40	1							
Estonia	AU6	Jägala	1	mixed	0.3	2024	31.35	0.00	1							
Estonia	AU6	Jägala	1	mixed	0.3	2025	29.12	2.61	1							
Estonia	AU6	Valgejõgi	1	mixed	2.9	1976	0.16	3.06	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1983	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1990	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1995	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1996	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1997	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1998	0	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	1999	1.69	0.89	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2000	0.33	0.68	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2001	2.35	0.65	2		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2002	8.94	0	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2003	0.14	0.26	2		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2004	0.84	3.63	1		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2005	7.38	3.27	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2006	12.40	2.97	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2007	8.79	6.70	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2008	8.53	5.15	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2009	20.16	5.73	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2010	5.57	7.15	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2011	0.00	3.64	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2012	10.99	0.78	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2013	19.21	4.19	3		Below Kotka dam					
Estonia	AU6	Valgejõgi	1	mixed	2.9	2014	21.62	5.10	3		Below Kotka dam					
